,cat,file,text_sentence_count,text_word_count,summary_sentence_count,summary_word_count,model,rouge_1_p,rouge_1_r,rouge_2_p,rouge_2_r,rouge_L_p,rouge_L_r
300,business,../dataset/NewsArticles/business/193.txt,14,306,7,190,textrank,0.42424242424242425,0.6436781609195402,0.281767955801105,0.46788990825688076,0.42424242424242425,0.6436781609195402
301,business,../dataset/NewsArticles/business/178.txt,13,271,6,140,textrank,0.7333333333333333,0.8020833333333334,0.6518518518518519,0.7586206896551724,0.7333333333333333,0.8020833333333334
302,business,../dataset/NewsArticles/business/144.txt,8,165,5,119,textrank,0.654320987654321,0.7681159420289855,0.5909090909090909,0.7471264367816092,0.654320987654321,0.7681159420289855
303,business,../dataset/NewsArticles/business/150.txt,16,378,9,254,textrank,0.5393939393939394,0.8317757009345794,0.49583333333333335,0.7628205128205128,0.5393939393939394,0.8317757009345794
304,business,../dataset/NewsArticles/business/385.txt,8,191,4,98,textrank,0.782608695652174,0.8059701492537313,0.75,0.7674418604651163,0.782608695652174,0.8059701492537313
305,business,../dataset/NewsArticles/business/391.txt,19,370,8,211,textrank,0.5588235294117647,0.76,0.4824120603015075,0.631578947368421,0.5441176470588235,0.74
306,business,../dataset/NewsArticles/business/408.txt,8,149,4,81,textrank,0.765625,0.875,0.7307692307692307,0.8507462686567164,0.765625,0.875
307,business,../dataset/NewsArticles/business/420.txt,11,252,5,138,textrank,0.6853932584269663,0.782051282051282,0.6060606060606061,0.7547169811320755,0.6853932584269663,0.782051282051282
308,business,../dataset/NewsArticles/business/346.txt,33,672,16,371,textrank,0.5972222222222222,0.7288135593220338,0.4940119760479042,0.6021897810218978,0.5833333333333334,0.711864406779661
309,business,../dataset/NewsArticles/business/352.txt,7,155,3,65,textrank,0.6875,0.75,0.5932203389830508,0.6862745098039216,0.6666666666666666,0.7272727272727273
310,business,../dataset/NewsArticles/business/434.txt,27,596,11,267,textrank,0.6229508196721312,0.7755102040816326,0.5333333333333333,0.6325581395348837,0.6174863387978142,0.7687074829931972
311,business,../dataset/NewsArticles/business/353.txt,42,912,23,595,textrank,0.5568513119533528,0.8232758620689655,0.5093632958801498,0.7619047619047619,0.5568513119533528,0.8232758620689655
312,business,../dataset/NewsArticles/business/435.txt,24,440,13,270,textrank,0.6284153005464481,0.8582089552238806,0.5843137254901961,0.7602040816326531,0.6284153005464481,0.8582089552238806
313,business,../dataset/NewsArticles/business/421.txt,15,383,10,276,textrank,0.6086956521739131,0.9245283018867925,0.516,0.8543046357615894,0.6024844720496895,0.9150943396226415
314,business,../dataset/NewsArticles/business/347.txt,11,259,7,180,textrank,0.736,0.989247311827957,0.6975308641975309,0.9658119658119658,0.736,0.989247311827957
315,business,../dataset/NewsArticles/business/409.txt,31,676,15,360,textrank,0.6555023923444976,0.8203592814371258,0.5935483870967742,0.7419354838709677,0.645933014354067,0.8083832335329342
316,business,../dataset/NewsArticles/business/390.txt,8,245,6,199,textrank,0.6610169491525424,0.975,0.627906976744186,0.972972972972973,0.6610169491525424,0.975
317,business,../dataset/NewsArticles/business/384.txt,17,352,11,242,textrank,0.48466257668711654,0.7383177570093458,0.3938053097345133,0.664179104477612,0.48466257668711654,0.7383177570093458
318,business,../dataset/NewsArticles/business/151.txt,13,293,7,160,textrank,0.6862745098039216,0.7692307692307693,0.5578231292517006,0.6721311475409836,0.6666666666666666,0.7472527472527473
319,business,../dataset/NewsArticles/business/145.txt,11,270,5,128,textrank,0.5806451612903226,0.627906976744186,0.5169491525423728,0.5545454545454546,0.5806451612903226,0.627906976744186
320,business,../dataset/NewsArticles/business/179.txt,10,222,4,105,textrank,0.25,0.38181818181818183,0.04040404040404041,0.06060606060606061,0.21428571428571427,0.32727272727272727
321,business,../dataset/NewsArticles/business/192.txt,16,405,7,222,textrank,0.6923076923076923,0.7894736842105263,0.6225490196078431,0.7426900584795322,0.6923076923076923,0.7894736842105263
322,business,../dataset/NewsArticles/business/186.txt,12,222,6,132,textrank,0.594059405940594,0.8450704225352113,0.56,0.7865168539325843,0.594059405940594,0.8450704225352113
323,business,../dataset/NewsArticles/business/025.txt,23,457,10,239,textrank,0.7516778523489933,0.8421052631578947,0.7217391304347827,0.7830188679245284,0.7516778523489933,0.8421052631578947
324,business,../dataset/NewsArticles/business/031.txt,16,311,8,159,textrank,0.7477477477477478,0.8058252427184466,0.6622516556291391,0.704225352112676,0.7387387387387387,0.7961165048543689
325,business,../dataset/NewsArticles/business/019.txt,12,277,6,135,textrank,0.7802197802197802,0.9861111111111112,0.688,0.9555555555555556,0.7802197802197802,0.9861111111111112
326,business,../dataset/NewsArticles/business/227.txt,9,193,4,87,textrank,0.6190476190476191,0.582089552238806,0.4470588235294118,0.4318181818181818,0.6031746031746031,0.5671641791044776
327,business,../dataset/NewsArticles/business/233.txt,7,168,3,83,textrank,0.42857142857142855,0.5294117647058824,0.35,0.4307692307692308,0.42857142857142855,0.5294117647058824
328,business,../dataset/NewsArticles/business/219.txt,14,267,6,133,textrank,0.6808510638297872,0.7619047619047619,0.52,0.5909090909090909,0.6702127659574468,0.75
329,business,../dataset/NewsArticles/business/225.txt,11,235,6,142,textrank,0.5,0.6097560975609756,0.35074626865671643,0.4563106796116505,0.47,0.573170731707317
330,business,../dataset/NewsArticles/business/231.txt,14,317,6,150,textrank,0.8061224489795918,0.9186046511627907,0.7737226277372263,0.8617886178861789,0.8061224489795918,0.9186046511627907
331,business,../dataset/NewsArticles/business/027.txt,14,286,6,149,textrank,0.5876288659793815,0.7037037037037037,0.49264705882352944,0.6320754716981132,0.5876288659793815,0.7037037037037037
332,business,../dataset/NewsArticles/business/033.txt,10,232,7,178,textrank,0.5916666666666667,0.9861111111111112,0.5146198830409356,0.9565217391304348,0.5916666666666667,0.9861111111111112
333,business,../dataset/NewsArticles/business/190.txt,19,318,9,166,textrank,0.5689655172413793,0.7333333333333333,0.5225806451612903,0.6428571428571429,0.5689655172413793,0.7333333333333333
334,business,../dataset/NewsArticles/business/184.txt,15,365,6,145,textrank,0.5204081632653061,0.504950495049505,0.42424242424242425,0.40875912408759124,0.5102040816326531,0.49504950495049505
335,business,../dataset/NewsArticles/business/153.txt,21,414,13,288,textrank,0.6607142857142857,0.940677966101695,0.599250936329588,0.8791208791208791,0.6607142857142857,0.940677966101695
336,business,../dataset/NewsArticles/business/147.txt,11,217,5,107,textrank,0.5432098765432098,0.6666666666666666,0.44660194174757284,0.5168539325842697,0.5185185185185185,0.6363636363636364
337,business,../dataset/NewsArticles/business/392.txt,16,373,12,303,textrank,0.46511627906976744,0.8333333333333334,0.37142857142857144,0.7375886524822695,0.45930232558139533,0.8229166666666666
338,business,../dataset/NewsArticles/business/386.txt,15,338,15,338,textrank,0.5670103092783505,0.990990990990991,0.4935483870967742,0.9622641509433962,0.5670103092783505,0.990990990990991
339,business,../dataset/NewsArticles/business/379.txt,11,220,5,114,textrank,0.8518518518518519,0.8625,0.8018867924528302,0.8252427184466019,0.8518518518518519,0.8625
340,business,../dataset/NewsArticles/business/437.txt,25,450,15,328,textrank,0.6185567010309279,0.9090909090909091,0.5482758620689655,0.8548387096774194,0.6134020618556701,0.9015151515151515
341,business,../dataset/NewsArticles/business/351.txt,11,219,7,171,textrank,0.8205128205128205,0.9896907216494846,0.7668711656441718,0.9765625,0.8205128205128205,0.9896907216494846
342,business,../dataset/NewsArticles/business/345.txt,23,442,10,225,textrank,0.6549295774647887,0.744,0.5560975609756098,0.6129032258064516,0.6338028169014085,0.72
343,business,../dataset/NewsArticles/business/423.txt,11,257,5,142,textrank,0.6857142857142857,0.7422680412371134,0.6370370370370371,0.6515151515151515,0.6857142857142857,0.7422680412371134
344,business,../dataset/NewsArticles/business/344.txt,17,435,8,249,textrank,0.7515923566878981,0.9007633587786259,0.7079646017699115,0.8602150537634409,0.7515923566878981,0.9007633587786259
345,business,../dataset/NewsArticles/business/422.txt,10,239,9,217,textrank,0.5909090909090909,0.9873417721518988,0.5309278350515464,0.9716981132075472,0.5909090909090909,0.9873417721518988
346,business,../dataset/NewsArticles/business/436.txt,14,300,8,201,textrank,0.4621212121212121,0.7011494252873564,0.34759358288770054,0.5855855855855856,0.4621212121212121,0.7011494252873564
347,business,../dataset/NewsArticles/business/350.txt,11,219,7,155,textrank,0.6597938144329897,0.8888888888888888,0.5625,0.84375,0.6597938144329897,0.8888888888888888
348,business,../dataset/NewsArticles/business/378.txt,11,233,5,119,textrank,0.5949367088607594,0.7580645161290323,0.48214285714285715,0.6352941176470588,0.569620253164557,0.7258064516129032
349,business,../dataset/NewsArticles/business/387.txt,17,353,9,202,textrank,0.5035971223021583,0.6862745098039216,0.38461538461538464,0.5769230769230769,0.49640287769784175,0.6764705882352942
350,business,../dataset/NewsArticles/business/393.txt,17,347,7,160,textrank,0.3211009174311927,0.3723404255319149,0.16447368421052633,0.1893939393939394,0.3119266055045872,0.3617021276595745
351,business,../dataset/NewsArticles/business/146.txt,47,901,20,479,textrank,0.6428571428571429,0.7363636363636363,0.5317647058823529,0.6260387811634349,0.6349206349206349,0.7272727272727273
352,business,../dataset/NewsArticles/business/152.txt,17,342,9,188,textrank,0.6638655462184874,0.7669902912621359,0.591715976331361,0.7092198581560284,0.6638655462184874,0.7669902912621359
353,business,../dataset/NewsArticles/business/185.txt,12,308,5,166,textrank,0.4796747967479675,0.6210526315789474,0.3575757575757576,0.49166666666666664,0.4715447154471545,0.6105263157894737
354,business,../dataset/NewsArticles/business/191.txt,20,500,8,237,textrank,0.8231292517006803,0.8461538461538461,0.7366071428571429,0.7894736842105263,0.8231292517006803,0.8461538461538461
355,business,../dataset/NewsArticles/business/032.txt,15,294,6,143,textrank,0.9534883720930233,0.9879518072289156,0.9224806201550387,0.967479674796748,0.9534883720930233,0.9879518072289156
356,business,../dataset/NewsArticles/business/026.txt,14,303,6,155,textrank,0.8272727272727273,0.8584905660377359,0.7777777777777778,0.8235294117647058,0.8272727272727273,0.8584905660377359
357,business,../dataset/NewsArticles/business/230.txt,12,250,5,122,textrank,0.8170731707317073,0.9178082191780822,0.7413793103448276,0.8349514563106796,0.8048780487804879,0.9041095890410958
358,business,../dataset/NewsArticles/business/224.txt,25,546,12,296,textrank,0.5260115606936416,0.7054263565891473,0.4065934065934066,0.5904255319148937,0.5260115606936416,0.7054263565891473
359,business,../dataset/NewsArticles/business/218.txt,10,214,4,95,textrank,0.6229508196721312,0.6129032258064516,0.5,0.4943820224719101,0.6065573770491803,0.5967741935483871
360,business,../dataset/NewsArticles/business/280.txt,8,175,5,129,textrank,0.6161616161616161,0.8472222222222222,0.5289256198347108,0.7710843373493976,0.5959595959595959,0.8194444444444444
361,business,../dataset/NewsArticles/business/294.txt,23,519,10,251,textrank,0.8051948051948052,0.8435374149659864,0.7654867256637168,0.812206572769953,0.8051948051948052,0.8435374149659864
362,business,../dataset/NewsArticles/business/243.txt,42,893,16,391,textrank,0.4759825327510917,0.5265700483091788,0.3548387096774194,0.4036697247706422,0.462882096069869,0.5120772946859904
363,business,../dataset/NewsArticles/business/257.txt,22,434,9,216,textrank,0.47183098591549294,0.5275590551181102,0.3804878048780488,0.4105263157894737,0.47183098591549294,0.5275590551181102
364,business,../dataset/NewsArticles/business/082.txt,9,215,4,108,textrank,0.95,0.987012987012987,0.93,0.96875,0.95,0.987012987012987
365,business,../dataset/NewsArticles/business/096.txt,7,142,4,78,textrank,0.5344827586206896,0.8157894736842105,0.40540540540540543,0.6818181818181818,0.5172413793103449,0.7894736842105263
366,business,../dataset/NewsArticles/business/041.txt,15,332,6,154,textrank,0.6203703703703703,0.6979166666666666,0.5379310344827586,0.5909090909090909,0.6111111111111112,0.6875
367,business,../dataset/NewsArticles/business/055.txt,15,378,8,226,textrank,0.6530612244897959,0.8,0.5598086124401914,0.7134146341463414,0.6462585034013606,0.7916666666666666
368,business,../dataset/NewsArticles/business/069.txt,25,556,10,248,textrank,0.6339869281045751,0.6339869281045751,0.5304347826086957,0.5258620689655172,0.6339869281045751,0.6339869281045751
369,business,../dataset/NewsArticles/business/135.txt,20,414,8,192,textrank,0.7758620689655172,0.7964601769911505,0.7262569832402235,0.7386363636363636,0.7586206896551724,0.7787610619469026
370,business,../dataset/NewsArticles/business/121.txt,23,534,11,273,textrank,0.6445783132530121,0.7535211267605634,0.5787401574803149,0.6533333333333333,0.6445783132530121,0.7535211267605634
371,business,../dataset/NewsArticles/business/109.txt,9,152,7,133,textrank,0.6276595744680851,0.9833333333333333,0.5590551181102362,0.9466666666666667,0.6276595744680851,0.9833333333333333
372,business,../dataset/NewsArticles/business/492.txt,7,163,3,77,textrank,0.34545454545454546,0.5,0.2222222222222222,0.36363636363636365,0.3090909090909091,0.4473684210526316
373,business,../dataset/NewsArticles/business/486.txt,14,308,6,154,textrank,0.7647058823529411,0.7722772277227723,0.6805555555555556,0.6621621621621622,0.7647058823529411,0.7722772277227723
374,business,../dataset/NewsArticles/business/451.txt,14,318,8,200,textrank,0.6890756302521008,0.9647058823529412,0.6432748538011696,0.9322033898305084,0.6890756302521008,0.9647058823529412
375,business,../dataset/NewsArticles/business/337.txt,16,340,8,200,textrank,0.6717557251908397,0.8627450980392157,0.612565445026178,0.823943661971831,0.6717557251908397,0.8627450980392157
376,business,../dataset/NewsArticles/business/323.txt,19,470,9,234,textrank,0.5641025641025641,0.7457627118644068,0.47161572052401746,0.6352941176470588,0.5512820512820513,0.7288135593220338
377,business,../dataset/NewsArticles/business/445.txt,18,373,8,216,textrank,0.7591240875912408,0.7482014388489209,0.6820512820512821,0.665,0.7591240875912408,0.7482014388489209
378,business,../dataset/NewsArticles/business/479.txt,18,392,11,253,textrank,0.6275862068965518,0.7711864406779662,0.5739910313901345,0.7191011235955056,0.6275862068965518,0.7711864406779662
379,business,../dataset/NewsArticles/business/478.txt,13,288,6,149,textrank,0.61,0.6630434782608695,0.5441176470588235,0.578125,0.61,0.6630434782608695
380,business,../dataset/NewsArticles/business/322.txt,8,158,7,149,textrank,0.5714285714285714,0.9846153846153847,0.5174825174825175,0.961038961038961,0.5714285714285714,0.9846153846153847
381,business,../dataset/NewsArticles/business/444.txt,14,281,7,179,textrank,0.47580645161290325,0.6941176470588235,0.3772455089820359,0.5431034482758621,0.47580645161290325,0.6941176470588235
382,business,../dataset/NewsArticles/business/450.txt,19,424,16,378,textrank,0.5964125560538116,0.9925373134328358,0.5169491525423728,0.9581151832460733,0.5964125560538116,0.9925373134328358
383,business,../dataset/NewsArticles/business/336.txt,18,404,8,209,textrank,0.7175572519083969,0.8103448275862069,0.6345177664974619,0.7102272727272727,0.7175572519083969,0.8103448275862069
384,business,../dataset/NewsArticles/business/487.txt,31,722,13,392,textrank,0.43209876543209874,0.5172413793103449,0.2958904109589041,0.3673469387755102,0.4156378600823045,0.4975369458128079
385,business,../dataset/NewsArticles/business/493.txt,18,383,14,296,textrank,0.656084656084656,0.992,0.5851063829787234,0.9593023255813954,0.656084656084656,0.992
386,business,../dataset/NewsArticles/business/108.txt,9,176,7,159,textrank,0.6697247706422018,0.9864864864864865,0.5771812080536913,0.9662921348314607,0.6697247706422018,0.9864864864864865
387,business,../dataset/NewsArticles/business/120.txt,15,314,6,179,textrank,0.5887850467289719,0.7241379310344828,0.5185185185185185,0.6885245901639344,0.5887850467289719,0.7241379310344828
388,business,../dataset/NewsArticles/business/134.txt,13,377,6,196,textrank,0.4722222222222222,0.6071428571428571,0.4021164021164021,0.4662576687116564,0.4652777777777778,0.5982142857142857
389,business,../dataset/NewsArticles/business/068.txt,17,391,7,158,textrank,0.7321428571428571,0.7735849056603774,0.6387096774193548,0.7071428571428572,0.7321428571428571,0.7735849056603774
390,business,../dataset/NewsArticles/business/054.txt,12,264,6,162,textrank,0.6145833333333334,0.7662337662337663,0.4513888888888889,0.6435643564356436,0.6145833333333334,0.7662337662337663
391,business,../dataset/NewsArticles/business/040.txt,11,235,5,134,textrank,0.8571428571428571,0.9032258064516129,0.7984496124031008,0.8583333333333333,0.8571428571428571,0.9032258064516129
392,business,../dataset/NewsArticles/business/097.txt,23,457,18,393,textrank,0.6096491228070176,0.9928571428571429,0.5386740331491713,0.9285714285714286,0.6096491228070176,0.9928571428571429
393,business,../dataset/NewsArticles/business/083.txt,24,537,10,260,textrank,0.7974683544303798,0.8936170212765957,0.7510204081632653,0.8251121076233184,0.7974683544303798,0.8936170212765957
394,business,../dataset/NewsArticles/business/256.txt,11,217,7,151,textrank,0.64,0.8205128205128205,0.5661764705882353,0.7857142857142857,0.64,0.8205128205128205
395,business,../dataset/NewsArticles/business/242.txt,32,634,17,384,textrank,0.6794258373205742,0.8606060606060606,0.5751445086705202,0.7896825396825397,0.6794258373205742,0.8606060606060606
396,business,../dataset/NewsArticles/business/295.txt,16,331,9,212,textrank,0.6176470588235294,0.7706422018348624,0.5692307692307692,0.7025316455696202,0.6102941176470589,0.7614678899082569
397,business,../dataset/NewsArticles/business/281.txt,11,213,5,110,textrank,0.6049382716049383,0.6447368421052632,0.5555555555555556,0.55,0.6049382716049383,0.6447368421052632
398,business,../dataset/NewsArticles/business/297.txt,13,292,6,170,textrank,0.5508474576271186,0.7558139534883721,0.4634146341463415,0.6666666666666666,0.5423728813559322,0.7441860465116279
399,business,../dataset/NewsArticles/business/283.txt,8,161,6,127,textrank,0.504950495049505,0.8360655737704918,0.45081967213114754,0.7333333333333333,0.504950495049505,0.8360655737704918
400,business,../dataset/NewsArticles/business/254.txt,16,308,8,173,textrank,0.7307692307692307,0.7851239669421488,0.6807228915662651,0.7290322580645161,0.7307692307692307,0.7851239669421488
401,business,../dataset/NewsArticles/business/240.txt,12,300,7,162,textrank,0.4778761061946903,0.5684210526315789,0.31446540880503143,0.390625,0.4690265486725664,0.5578947368421052
402,business,../dataset/NewsArticles/business/268.txt,39,799,16,385,textrank,0.7272727272727273,0.8089887640449438,0.6601123595505618,0.7186544342507645,0.7222222222222222,0.8033707865168539
403,business,../dataset/NewsArticles/business/095.txt,12,279,7,177,textrank,0.2605042016806723,0.47692307692307695,0.08536585365853659,0.18181818181818182,0.24369747899159663,0.4461538461538462
404,business,../dataset/NewsArticles/business/081.txt,13,270,6,124,textrank,0.6162790697674418,0.6794871794871795,0.4830508474576271,0.5135135135135135,0.6162790697674418,0.6794871794871795
405,business,../dataset/NewsArticles/business/056.txt,14,276,7,139,textrank,0.7303370786516854,0.8904109589041096,0.6484375,0.83,0.7303370786516854,0.8904109589041096
406,business,../dataset/NewsArticles/business/042.txt,13,233,8,161,textrank,0.6120689655172413,0.8452380952380952,0.5194805194805194,0.7766990291262136,0.603448275862069,0.8333333333333334
407,business,../dataset/NewsArticles/business/122.txt,18,400,8,215,textrank,0.6691729323308271,0.7672413793103449,0.5736040609137056,0.710691823899371,0.6616541353383458,0.7586206896551724
408,business,../dataset/NewsArticles/business/136.txt,26,552,11,261,textrank,0.7005988023952096,0.7697368421052632,0.5587044534412956,0.6216216216216216,0.7005988023952096,0.7697368421052632
409,business,../dataset/NewsArticles/business/485.txt,14,264,8,166,textrank,0.6952380952380952,0.8488372093023255,0.610738255033557,0.7777777777777778,0.6952380952380952,0.8488372093023255
